GameId,Month,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsChallenge,IsChallengeReversed,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,YardLineFixed,YardLineDirection,IsPenaltyAccepted,IsNoPlay,PenaltyYards
2022090800,September,1,11,20,BUF,LA,1,10,65,0,1,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,35,OPP,0,0,0
2022090800,September,1,12,33,BUF,LA,1,10,51,0,2,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,49,OPP,0,0,0
2022090800,September,4,5,27,BUF,LA,2,6,80,0,4,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,1,0,0,0,20,OPP,0,0,0
2022090800,September,3,13,2,BUF,LA,1,10,42,1,12,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,42,OWN,0,0,0
2022090800,September,3,4,29,BUF,LA,2,7,14,1,8,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,14,OWN,0,0,0
2022090800,September,3,3,48,BUF,LA,1,10,22,0,0,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,22,OWN,0,0,0
2022090800,September,3,2,25,BUF,LA,1,10,33,0,1,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,33,OWN,0,0,0
2022090800,September,4,10,19,BUF,LA,2,9,42,0,5,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,42,OWN,0,0,0
2022090800,September,3,0,33,BUF,LA,2,10,44,0,3,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,44,OWN,0,0,0
2022090800,September,3,6,18,LA,BUF,1,10,58,0,1,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,42,OPP,0,0,0
2022090800,September,4,5,17,LA,BUF,1,10,18,0,9,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,18,OWN,0,0,0
2022090800,September,4,4,57,LA,BUF,2,1,27,0,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,27,OWN,0,0,0
2022090800,September,1,9,52,LA,BUF,1,10,17,0,5,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,17,OWN,0,0,0
2022090800,September,1,9,4,LA,BUF,2,10,17,0,2,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,17,OWN,0,0,0
2022090800,September,1,7,45,LA,BUF,1,10,42,0,1,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,42,OWN,0,0,0
2022090800,September,1,0,39,LA,BUF,1,10,24,0,0,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,24,OWN,0,0,0
2022090800,September,2,8,48,LA,BUF,1,10,40,0,4,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,40,OWN,0,0,0
2022090800,September,4,1,15,LA,BUF,2,16,82,0,2,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,18,OPP,0,0,0
2022090800,September,2,1,20,LA,BUF,2,1,69,0,0,NO HUDDLE,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,31,OPP,0,0,0
2022090800,September,2,3,42,LA,BUF,1,7,93,0,3,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,7,OPP,0,0,0
2022090800,September,2,4,14,LA,BUF,1,10,75,1,18,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,25,OPP,0,0,0
2022090800,September,2,7,20,LA,BUF,1,10,56,0,3,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,1,0,0,44,OPP,1,0,5
2022090800,September,2,13,24,LA,BUF,1,10,64,0,0,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,36,OPP,0,0,0
2022090800,September,3,14,55,LA,BUF,1,10,11,0,2,UNDER CENTER,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,11,OWN,0,0,0
2022090800,September,4,12,53,LA,BUF,1,10,32,0,0,SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,32,OWN,0,0,0
2022090800,September,4,8,23,LA,BUF,4,1,33,1,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,0,0,0,0,0,0,0,0,0,33,OWN,0,0,0
2022090800,September,1,4,26,BUF,LA,2,3,16,0,-1,SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,16,OWN,0,0,0
2022090800,September,2,2,22,BUF,LA,2,8,27,0,-4,SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,27,OWN,0,0,0
2022090800,September,3,5,53,LA,BUF,2,9,59,0,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,41,OPP,0,0,0
2022090800,September,4,2,0,LA,BUF,1,10,88,0,-6,SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,12,OPP,0,0,0
2022090800,September,2,0,34,LA,BUF,1,10,71,0,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,29,OPP,0,0,0
2022090800,September,2,6,12,LA,BUF,2,4,70,0,-10,NO HUDDLE SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,30,OPP,0,0,0
2022090800,September,1,6,21,LA,BUF,2,6,57,0,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,43,OPP,0,0,0
2022090800,September,3,13,46,LA,BUF,3,4,17,0,-6,SHOTGUN,SACK,0,0,0,0,1,0,0,0,0,1,0,0,0,17,OWN,0,0,0
2022090800,September,3,7,59,LA,BUF,1,10,25,0,0,UNDER CENTER,SACK,0,0,0,0,1,0,0,0,0,0,0,0,0,25,OWN,0,0,0
2022090800,September,4,6,58,BUF,LA,1,10,63,1,13,UNDER CENTER,SCRAMBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,37,OPP,0,0,0
2022090800,September,4,13,34,BUF,LA,3,4,96,1,4,SHOTGUN,SCRAMBLE,1,0,0,1,0,0,0,0,0,0,0,0,0,4,OPP,0,0,0
2022090800,September,3,10,34,BUF,LA,3,7,57,1,8,SHOTGUN,SCRAMBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,43,OPP,0,0,0
2022090800,September,1,14,29,BUF,LA,2,4,31,1,7,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,31,OWN,0,0,0
2022090800,September,3,5,11,BUF,LA,1,15,6,0,8,SHOTGUN,SCRAMBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,OWN,0,0,0
2022090800,September,2,0,39,LA,BUF,3,1,69,1,2,UNDER CENTER,SCRAMBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,31,OPP,0,0,0
2022091100,September,2,0,4,ATL,NO,2,2,78,0,0,NO HUDDLE,CLOCK STOP,0,0,0,0,0,0,0,0,0,0,0,0,0,22,OPP,0,0,0
2022091100,September,4,0,24,NO,ATL,3,3,67,0,0,UNDER CENTER,CLOCK STOP,0,0,0,0,0,0,0,0,0,0,0,0,0,33,OPP,0,0,0
2022091100,September,4,0,38,NO,ATL,1,10,60,0,0,NO HUDDLE,CLOCK STOP,0,0,0,0,0,0,0,0,0,0,1,0,0,40,OPP,1,0,10
2022091100,September,3,6,49,ATL,NO,0,0,85,1,0,UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,0,0,0,0,0,15,OPP,0,0,0
2022091100,September,2,12,12,ATL,NO,0,0,85,1,0,UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,0,0,0,0,0,15,OPP,0,0,0
2022091100,September,1,5,44,NO,ATL,0,0,80,1,0,UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,0,0,0,0,0,20,OPP,0,0,0
